"fema.dis","priv.dis","INSURADJ.L","ppinc.adj","comp","reagan1","reagan2","bush","clinton1","clinton1.1","wbush","p1","p2","p3","p4","cong.pres","pres.party","state","ev","year"
2,5,19.5155500464461,22240.1752197821,38.9594145257469,0,0,0,1,1,0,1,0,0,0,0.625,1,"Oklahoma",8,1993
1,4,19.0842691223143,22352.3384350847,38.9594145257469,0,0,0,1,1,0,0,1,0,0,0.625,1,"Oklahoma",8,1994
2,9,19.6952979477143,22320.3616025861,38.9594145257469,0,0,0,1,1,0,0,0,1,0,0.125,0,"Oklahoma",8,1995
1,6,18.9292101553995,22692.8798190164,38.9594145257469,0,0,0,1,1,0,0,0,0,1,0.125,0,"Oklahoma",8,1996
0,0,0,23225.4664987359,43.8624867727446,0,0,0,0,0,0,1,0,0,0,0,0,"Oklahoma",8,1997
0,3,18.5681868811032,24077.4545476886,43.8624867727446,0,0,0,0,0,0,0,1,0,0,0,0,"Oklahoma",8,1998
1,7,20.9267795325384,24422.8505470314,43.8624867727446,0,0,0,0,0,0,0,0,1,0,0,0,"Oklahoma",8,1999
2,3,18.1079576876517,25559.7248620308,43.8624867727446,0,0,0,0,0,0,0,0,0,1,0,0,"Oklahoma",8,2000
3,5,18.8422752340085,26491.6560741357,42.9655337895189,0,0,0,0,0,1,1,0,0,0,0.875,0,"Oklahoma",8,2001
1,2,17.6221730477346,25812.2683898329,42.9655337895189,0,0,0,0,0,1,0,1,0,0,0.875,1,"Oklahoma",8,2002
2,4,20.8057868601986,25969.5729142609,42.9655337895189,0,0,0,0,0,1,0,0,1,0,1,0,"Oklahoma",8,2003
0,5,19.2588536965091,26802.7752231346,42.9655337895189,0,0,0,0,0,1,0,0,0,1,1,0,"Oklahoma",8,2004
0,1,17.1377647373863,21478.7661076246,46.3400555398492,1,0,0,0,0,0,1,0,0,0,0.5,1,"Oregon",6,1981
0,0,0,20812.0894895043,46.3400555398492,1,0,0,0,0,0,0,1,0,0,0.5,1,"Oregon",6,1982
0,1,17.902608711605,21501.974313071,46.3400555398492,1,0,0,0,0,0,0,0,1,0,0.571428571428571,1,"Oregon",6,1983
0,0,0,22363.7952257443,46.3400555398492,1,0,0,0,0,0,0,0,0,1,0.571428571428571,1,"Oregon",6,1984
0,0,0,22685.8931797887,46.0851738800562,0,1,0,0,0,0,1,0,0,0,0.571428571428571,1,"Oregon",7,1985
0,2,14.7169126774291,23269.0204535298,46.0851738800562,0,1,0,0,0,0,0,1,0,0,0.571428571428571,1,"Oregon",7,1986
0,0,0,23506.351108058,46.0851738800562,0,1,0,0,0,0,0,0,1,0,0.571428571428571,0,"Oregon",7,1987
0,0,0,24159.6154675831,46.0851738800562,0,1,0,0,0,0,0,0,0,1,0.571428571428571,0,"Oregon",7,1988
0,1,16.896074767125,24782.4163722562,45.3196713398304,0,0,1,0,0,0,1,0,0,0,0.571428571428571,0,"Oregon",7,1989
1,2,17.8232188135763,24841.4122213901,45.3196713398304,0,0,1,0,0,0,0,1,0,0,0.571428571428571,0,"Oregon",7,1990
0,1,15.1925148721681,24538.8796389088,45.3196713398304,0,0,1,0,0,0,0,0,1,0,0.428571428571429,0,"Oregon",7,1991
0,0,0,24723.9036845819,45.3196713398304,0,0,1,0,0,0,0,0,0,1,0.428571428571429,0,"Oregon",7,1992
2,1,16.7429613242732,25026.6802860299,44.9592387821573,0,0,0,1,1,0,1,0,0,0,0.571428571428571,1,"Oregon",7,1993
1,0,0,25620.8441488718,44.9592387821573,0,0,0,1,1,0,0,1,0,0,0.571428571428571,1,"Oregon",7,1994
1,3,18.7690568850562,26382.6163986701,44.9592387821573,0,0,0,1,1,0,0,0,1,0,0.571428571428571,1,"Oregon",7,1995
3,3,18.3951276695259,26894.079712386,44.9592387821573,0,0,0,1,1,0,0,0,0,1,0.571428571428571,1,"Oregon",7,1996
1,0,0,27493.6071747492,45.4297706553837,0,0,0,0,0,0,1,0,0,0,0.714285714285714,1,"Oregon",7,1997
1,0,0,28254.5747952315,45.4297706553837,0,0,0,0,0,0,0,1,0,0,0.714285714285714,1,"Oregon",7,1998
0,1,16.8881238759362,28658.5425608172,45.4297706553837,0,0,0,0,0,0,0,0,1,0,0.714285714285714,1,"Oregon",7,1999
0,0,0,29423.7444869734,45.4297706553837,0,0,0,0,0,0,0,0,0,1,0.714285714285714,1,"Oregon",7,2000
0,1,16.1342250332802,28972.5641279595,46.1457002594061,0,0,0,0,0,1,1,0,0,0,0.285714285714286,1,"Oregon",7,2001
1,1,15.4249484703984,28529.5233009171,46.1457002594061,0,0,0,0,0,1,0,1,0,0,0.285714285714286,0,"Oregon",7,2002
0,0,0,28158.5229860078,46.1457002594061,0,0,0,0,0,1,0,0,1,0,0.285714285714286,0,"Oregon",7,2003
1,1,17.467094227281,28597.9803541104,46.1457002594061,0,0,0,0,0,1,0,0,0,1,0.285714285714286,0,"Oregon",7,2004
1,2,16.1569354842784,22118.48573683,44.8706425823516,1,0,0,0,0,0,1,0,0,0,0.518518518518518,1,"Pennsylvania",27,1981
0,4,17.3013325566384,22287.755013702,44.8706425823516,1,0,0,0,0,0,0,1,0,0,0.518518518518518,1,"Pennsylvania",27,1982
0,6,18.0696627963237,22636.259902561,44.8706425823516,1,0,0,0,0,0,0,0,1,0,0.48,1,"Pennsylvania",27,1983
1,3,16.5609165456067,23534.3264711601,44.8706425823516,1,0,0,0,0,0,0,0,0,1,0.48,1,"Pennsylvania",27,1984
3,7,19.4927453000453,24198.8679710625,47.0268311878627,0,1,0,0,0,0,1,0,0,0,0.48,1,"Pennsylvania",25,1985
1,0,0,24977.840913441,47.0268311878627,0,1,0,0,0,0,0,1,0,0,0.48,1,"Pennsylvania",25,1986
0,0,0,25478.92034669,47.0268311878627,0,1,0,0,0,0,0,0,1,0,0.52,0,"Pennsylvania",25,1987
0,1,16.1799710544564,26208.3994615299,47.0268311878627,0,1,0,0,0,0,0,0,0,1,0.52,0,"Pennsylvania",25,1988
0,3,17.9946870557931,27039.7940308036,47.089361886808,0,0,1,0,0,0,1,0,0,0,0.52,0,"Pennsylvania",25,1989
0,2,16.5322346322277,27153.7953325029,47.089361886808,0,0,1,0,0,0,0,1,0,0,0.52,0,"Pennsylvania",25,1990
0,2,16.6588519409615,26841.4057617484,47.089361886808,0,0,1,0,0,0,0,0,1,0,0.56,0,"Pennsylvania",25,1991
0,3,18.5066231737131,27294.8127927118,47.089361886808,0,0,1,0,0,0,0,0,0,1,0.56,0,"Pennsylvania",25,1992
0,5,18.8224028657523,27138.9797177085,46.5270640221751,0,0,0,1,1,0,1,0,0,0,0.521739130434783,1,"Pennsylvania",23,1993
1,11,19.6892679160179,27268.1944053339,46.5270640221751,0,0,0,1,1,0,0,1,0,0,0.521739130434783,1,"Pennsylvania",23,1994
0,5,18.424216398752,27529.4870578381,46.5270640221751,0,0,0,1,1,0,0,0,1,0,0.478260869565217,0,"Pennsylvania",23,1995
6,11,20.0617239959344,27981.4926003224,46.5270640221751,0,0,0,1,1,0,0,0,0,1,0.478260869565217,0,"Pennsylvania",23,1996
0,6,18.4836765960377,28624.0926545723,46.0402393942715,0,0,0,0,0,0,1,0,0,0,0.478260869565217,0,"Pennsylvania",23,1997
1,7,19.261334061564,29824.5632076435,46.0402393942715,0,0,0,0,0,0,0,1,0,0,0.478260869565217,0,"Pennsylvania",23,1998
3,6,19.5200127160196,30234.580451805,46.0402393942715,0,0,0,0,0,0,0,0,1,0,0.478260869565217,0,"Pennsylvania",23,1999
0,8,19.1324620040774,31095.963898459,46.0402393942715,0,0,0,0,0,0,0,0,0,1,0.478260869565217,0,"Pennsylvania",23,2000
1,3,19.3729034851938,30793.8560901641,45.7139288204497,0,0,0,0,0,1,1,0,0,0,0.565217391304348,0,"Pennsylvania",23,2001
0,6,18.6675408218839,30835.1912148658,45.7139288204497,0,0,0,0,0,1,0,1,0,0,0.565217391304348,1,"Pennsylvania",23,2002
3,9,19.6816490293296,30993.0316689861,45.7139288204497,0,0,0,0,0,1,0,0,1,0,0.521739130434783,0,"Pennsylvania",23,2003
3,8,19.8064932935097,31820.9996628822,45.7139288204497,0,0,0,0,0,1,0,0,0,1,0.521739130434783,0,"Pennsylvania",23,2004
0,1,15.191854588331,21367.5460306667,45.0202708529265,1,0,0,0,0,0,1,0,0,0,0.5,0,"Rhode Island",4,1981
0,2,15.9972762939777,21619.3983340612,45.0202708529265,1,0,0,0,0,0,0,1,0,0,0.5,0,"Rhode Island",4,1982
0,2,15.5047134388906,22521.4473756909,45.0202708529265,1,0,0,0,0,0,0,0,1,0,0.5,0,"Rhode Island",4,1983
0,1,14.7691570762502,23794.1211676488,45.0202708529265,1,0,0,0,0,0,0,0,0,1,0.5,0,"Rhode Island",4,1984
1,2,17.486675504149,24480.4363269762,45.4439456539112,0,1,0,0,0,0,1,0,0,0,0.5,1,"Rhode Island",4,1985
0,1,16.3908891110413,25536.7162669243,45.4439456539112,0,1,0,0,0,0,0,1,0,0,0.5,1,"Rhode Island",4,1986
0,0,0,26161.4482546066,45.4439456539112,0,1,0,0,0,0,0,0,1,0,0.5,1,"Rhode Island",4,1987
0,0,0,27507.8693110199,45.4439456539112,0,1,0,0,0,0,0,0,0,1,0.5,1,"Rhode Island",4,1988
0,0,0,28409.4935215007,45.3754479090763,0,0,1,0,0,0,1,0,0,0,0.75,1,"Rhode Island",4,1989
0,0,0,27595.1601185376,45.3754479090763,0,0,1,0,0,0,0,1,0,0,0.75,1,"Rhode Island",4,1990
1,2,18.8034327849623,26554.9317634392,45.3754479090763,0,0,1,0,0,0,0,0,1,0,0.5,0,"Rhode Island",4,1991
0,2,17.5297078200225,26820.8725154792,45.3754479090763,0,0,1,0,0,0,0,0,0,1,0.5,0,"Rhode Island",4,1992
0,1,16.5198177728251,26949.3112960831,43.482892127852,0,0,0,1,1,0,1,0,0,0,0.5,1,"Rhode Island",4,1993
0,4,18.3911219417543,26882.5781404694,43.482892127852,0,0,0,1,1,0,0,1,0,0,0.5,1,"Rhode Island",4,1994
0,1,16.2841502350564,27485.755818625,43.482892127852,0,0,0,1,1,0,0,0,1,0,0.75,0,"Rhode Island",4,1995
1,4,17.5078244746539,27707.7581312038,43.482892127852,0,0,0,1,1,0,0,0,0,1,0.75,0,"Rhode Island",4,1996
0,2,17.148675529249,28472.9905624061,37.7580644136609,0,0,0,0,0,0,1,0,0,0,0.75,0,"Rhode Island",4,1997
0,2,17.1331023556068,29501.7952418078,37.7580644136609,0,0,0,0,0,0,0,1,0,0,0.75,0,"Rhode Island",4,1998
0,2,17.1882284680779,29717.4341476448,37.7580644136609,0,0,0,0,0,0,0,0,1,0,0.75,0,"Rhode Island",4,1999
0,3,16.6320511675157,30593.1700413995,37.7580644136609,0,0,0,0,0,0,0,0,0,1,0.75,0,"Rhode Island",4,2000
0,0,0,30991.8807392509,34.5009825755647,0,0,0,0,0,1,1,0,0,0,0.25,0,"Rhode Island",4,2001
0,1,15.4249484703984,31035.4236440937,34.5009825755647,0,0,0,0,0,1,0,1,0,0,0.25,1,"Rhode Island",4,2002
1,3,16.5008212721488,31218.8315165676,34.5009825755647,0,0,0,0,0,1,0,0,1,0,0.25,1,"Rhode Island",4,2003
0,2,17.3335628347677,32188.112855248,34.5009825755647,0,0,0,0,0,1,0,0,0,1,0.25,1,"Rhode Island",4,2004
0,1,13.7542669327172,17101.0595149662,40.3311792965375,1,0,0,0,0,0,1,0,0,0,0.625,0,"South Carolina",8,1981
0,2,17.0040810334904,16989.4165010459,40.3311792965375,1,0,0,0,0,0,0,1,0,0,0.625,0,"South Carolina",8,1982
0,1,17.239314494333,17765.3599882182,40.3311792965375,1,0,0,0,0,0,0,0,1,0,0.5,0,"South Carolina",8,1983
1,4,18.770411215223,19001.3463825378,40.3311792965375,1,0,0,0,0,0,0,0,0,1,0.5,0,"South Carolina",8,1984
0,6,17.9269873436226,19540.2948579194,42.8429343242125,0,1,0,0,0,0,1,0,0,0,0.5,0,"South Carolina",8,1985
0,0,0,20123.9863577236,42.8429343242125,0,1,0,0,0,0,0,1,0,0,0.5,0,"South Carolina",8,1986
0,0,0,20584.0801347629,42.8429343242125,0,1,0,0,0,0,0,0,1,0,0.375,1,"South Carolina",8,1987
0,3,17.1625844294979,21225.4330051249,42.8429343242125,0,1,0,0,0,0,0,0,0,1,0.375,1,"South Carolina",8,1988
1,6,21.9552885627798,21604.2965644345,41.0081287431449,0,0,1,0,0,0,1,0,0,0,0.375,1,"South Carolina",8,1989
1,3,16.3315639367582,21922.6252381049,41.0081287431449,0,0,1,0,0,0,0,1,0,0,0.375,1,"South Carolina",8,1990
0,2,16.396487676494,21511.4313848662,41.0081287431449,0,0,1,0,0,0,0,0,1,0,0.375,1,"South Carolina",8,1991
0,0,0,21790.2370076134,41.0081287431449,0,0,1,0,0,0,0,0,0,1,0.375,1,"South Carolina",8,1992
0,1,18.5347207931444,21885.9558829146,39.7248237793856,0,0,0,1,1,0,1,0,0,0,0.5,0,"South Carolina",8,1993
0,8,19.0653411124297,22341.9640905761,39.7248237793856,0,0,0,1,1,0,0,1,0,0,0.5,0,"South Carolina",8,1994
0,5,18.6820455080088,22631.8790512972,39.7248237793856,0,0,0,1,1,0,0,0,1,0,0.375,0,"South Carolina",8,1995
1,6,18.3345030477543,23055.0311351884,39.7248237793856,0,0,0,1,1,0,0,0,0,1,0.375,0,"South Carolina",8,1996
0,1,16.2323847971964,23581.2025179465,43.3572668356642,0,0,0,0,0,0,1,0,0,0,0.375,0,"South Carolina",8,1997
1,4,18.1627217729174,24514.4449299981,43.3572668356642,0,0,0,0,0,0,0,1,0,0,0.375,0,"South Carolina",8,1998
2,5,19.1653911608273,24972.8845959941,43.3572668356642,0,0,0,0,0,0,0,0,1,0,0.375,1,"South Carolina",8,1999
1,3,19.1775824393253,25577.2814189654,43.3572668356642,0,0,0,0,0,0,0,0,0,1,0.375,1,"South Carolina",8,2000
0,0,0,25504.7149942017,44.665447170776,0,0,0,0,0,1,1,0,0,0,0.625,1,"South Carolina",8,2001
0,1,17.9098551201864,25474.2417338204,44.665447170776,0,0,0,0,0,1,0,1,0,0,0.625,0,"South Carolina",8,2002
1,5,17.9671583409737,25550.210611553,44.665447170776,0,0,0,0,0,1,0,0,1,0,0.625,1,"South Carolina",8,2003
4,6,18.4786951391058,25927.2889211335,44.665447170776,0,0,0,0,0,1,0,0,0,1,0.625,1,"South Carolina",8,2004
0,0,0,18723.4461485314,43.0981107360261,1,0,0,0,0,0,1,0,0,0,0.75,1,"South Dakota",4,1981
0,2,15.6177866720819,18639.7604055946,43.0981107360261,1,0,0,0,0,0,0,1,0,0,0.75,1,"South Dakota",4,1982
0,1,16.1978606194505,18669.584691384,43.0981107360261,1,0,0,0,0,0,0,0,1,0,0.666666666666667,1,"South Dakota",4,1983
1,2,17.4082144058655,20314.7135572288,43.0981107360261,1,0,0,0,0,0,0,0,0,1,0.666666666666667,1,"South Dakota",4,1984
0,2,16.1214345522185,20149.6502238072,40.1079978438426,0,1,0,0,0,0,1,0,0,0,0.666666666666667,1,"South Dakota",3,1985
1,0,0,20687.1034687861,40.1079978438426,0,1,0,0,0,0,0,1,0,0,0.666666666666667,1,"South Dakota",3,1986
0,0,0,21033.8383852896,40.1079978438426,0,1,0,0,0,0,0,0,1,0,0.333333333333333,1,"South Dakota",3,1987
0,1,15.3326731943512,20910.4939080286,40.1079978438426,0,1,0,0,0,0,0,0,0,1,0.333333333333333,1,"South Dakota",3,1988
0,0,0,21419.690070243,39.2915496965822,0,0,1,0,0,0,1,0,0,0,0.333333333333333,1,"South Dakota",3,1989
0,2,17.0247111174393,22305.7886679361,39.2915496965822,0,0,1,0,0,0,0,1,0,0,0.333333333333333,1,"South Dakota",3,1990
0,3,17.4950999651621,22217.5031327521,39.2915496965822,0,0,1,0,0,0,0,0,1,0,0.333333333333333,1,"South Dakota",3,1991
1,1,16.3665570102168,22877.3853238797,39.2915496965822,0,0,1,0,0,0,0,0,0,1,0.333333333333333,1,"South Dakota",3,1992
1,3,17.8415736127629,22832.5017471408,43.7490247265025,0,0,0,1,1,0,1,0,0,0,0.666666666666667,0,"South Dakota",3,1993
1,1,17.2279711320619,23591.4827898975,43.7490247265025,0,0,0,1,1,0,0,1,0,0,0.666666666666667,0,"South Dakota",3,1994
2,0,0,23077.9486618182,43.7490247265025,0,0,0,1,1,0,0,0,1,0,1,0,"South Dakota",3,1995
1,1,16.660526614001,24698.4123945831,43.7490247265025,0,0,0,1,1,0,0,0,0,1,1,0,"South Dakota",3,1996
3,1,16.2323847971964,24662.2240672789,47.537667342647,0,0,0,0,0,0,1,0,0,0,0.666666666666667,0,"South Dakota",3,1997
1,2,17.4695745921763,25981.834860309,47.537667342647,0,0,0,0,0,0,0,1,0,0,0.666666666666667,0,"South Dakota",3,1998
1,1,16.1949766953763,26488.506700377,47.537667342647,0,0,0,0,0,0,0,0,1,0,0.666666666666667,0,"South Dakota",3,1999
1,0,0,26934.209989281,47.537667342647,0,0,0,0,0,0,0,0,0,1,0.666666666666667,0,"South Dakota",3,2000
1,0,0,27339.585889223,44.7302227547177,0,0,0,0,0,1,1,0,0,0,0.333333333333333,0,"South Dakota",3,2001
0,1,15.4249484703984,26644.2453483984,44.7302227547177,0,0,0,0,0,1,0,1,0,0,0.333333333333333,1,"South Dakota",3,2002
0,1,15.4022089834807,27662.3634588677,44.7302227547177,0,0,0,0,0,1,0,0,1,0,0.333333333333333,1,"South Dakota",3,2003
1,1,16.7739470469806,29443.211216704,44.7302227547177,0,0,0,0,0,1,0,0,0,1,0.333333333333333,1,"South Dakota",3,2004
0,1,14.9041725158792,18180.8098467742,41.2678387331579,1,0,0,0,0,0,1,0,0,0,0.4,1,"Tennessee",10,1981
2,4,17.4595565620797,18204.248941408,41.2678387331579,1,0,0,0,0,0,0,1,0,0,0.4,1,"Tennessee",10,1982
0,1,17.6249769750537,18711.5471216974,41.2678387331579,1,0,0,0,0,0,0,0,1,0,0.363636363636364,1,"Tennessee",10,1983
1,2,17.2814627002576,19990.7528177528,41.2678387331579,1,0,0,0,0,0,0,0,0,1,0.363636363636364,1,"Tennessee",10,1984
0,4,17.7636622875399,20597.9680231566,45.03176162151,0,1,0,0,0,0,1,0,0,0,0.272727272727273,1,"Tennessee",11,1985
0,2,16.8763969268231,21439.8348191777,45.03176162151,0,1,0,0,0,0,0,1,0,0,0.272727272727273,1,"Tennessee",11,1986
0,2,16.9840101753711,22039.8557694935,45.03176162151,0,1,0,0,0,0,0,0,1,0,0.272727272727273,0,"Tennessee",11,1987
0,3,16.3622926114854,22645.6915770739,45.03176162151,0,1,0,0,0,0,0,0,0,1,0.272727272727273,0,"Tennessee",11,1988
0,1,17.406900390891,23012.6682461583,44.4831963143636,0,0,1,0,0,0,1,0,0,0,0.272727272727273,0,"Tennessee",11,1989
1,2,16.773396688818,23023.8883302658,44.4831963143636,0,0,1,0,0,0,0,1,0,0,0.272727272727273,0,"Tennessee",11,1990
2,4,17.8074746502966,22911.6929908389,44.4831963143636,0,0,1,0,0,0,0,0,1,0,0.272727272727273,0,"Tennessee",11,1991
0,1,16.3665570102168,23877.321833477,44.4831963143636,0,0,1,0,0,0,0,0,0,1,0.272727272727273,0,"Tennessee",11,1992
0,2,18.2834063650292,24075.1231591686,43.6671582521668,0,0,0,1,1,0,1,0,0,0,0.727272727272727,1,"Tennessee",11,1993
2,7,19.1795793021373,24613.9533807394,43.6671582521668,0,0,0,1,1,0,0,1,0,0,0.727272727272727,1,"Tennessee",11,1994
1,4,18.4813748125808,25058.1677011516,43.6671582521668,0,0,0,1,1,0,0,0,1,0,0.363636363636364,0,"Tennessee",11,1995
0,6,18.5576465990903,25119.2743142405,43.6671582521668,0,0,0,1,1,0,0,0,0,1,0.363636363636364,0,"Tennessee",11,1996
2,5,18.5349698903689,25478.2932068012,45.9655601696976,0,0,0,0,0,0,1,0,0,0,0.363636363636364,0,"Tennessee",11,1997
3,7,19.601201887189,26536.4709601773,45.9655601696976,0,0,0,0,0,0,0,1,0,0,0.363636363636364,0,"Tennessee",11,1998
3,6,18.9675654176161,26946.4033628188,45.9655601696976,0,0,0,0,0,0,0,0,1,0,0.363636363636364,0,"Tennessee",11,1999
1,5,17.5730345121509,27328.6927404824,45.9655601696976,0,0,0,0,0,0,0,0,0,1,0.363636363636364,0,"Tennessee",11,2000
1,2,16.8273722138401,27371.1918384017,48.0508180752948,0,0,0,0,0,1,1,0,0,0,0.636363636363636,0,"Tennessee",11,2001
2,2,19.3952403839505,27605.9938899402,48.0508180752948,0,0,0,0,0,1,0,1,0,0,0.636363636363636,1,"Tennessee",11,2002
3,9,20.8903199216111,27922.3493457348,48.0508180752948,0,0,0,0,0,1,0,0,1,0,0.636363636363636,0,"Tennessee",11,2003
1,3,18.6065285106043,28630.4325406008,48.0508180752948,0,0,0,0,0,1,0,0,0,1,0.636363636363636,0,"Tennessee",11,2004
2,16,20.0394562321786,22508.5123320652,41.5536624938583,1,0,0,0,0,0,1,0,0,0,0.230769230769231,1,"Texas",26,1981
2,9,19.6940194845131,22406.1840590708,41.5536624938583,1,0,0,0,0,0,0,1,0,0,0.230769230769231,1,"Texas",26,1982
1,12,21.2714915786751,22412.1774870275,41.5536624938583,1,0,0,0,0,0,0,0,1,0,0.206896551724138,0,"Texas",26,1983
3,10,19.539841700742,23387.3205151021,41.5536624938583,1,0,0,0,0,0,0,0,0,1,0.206896551724138,0,"Texas",26,1984
0,10,19.8008947844134,23905.9284389047,42.4826169349313,0,1,0,0,0,0,1,0,0,0,0.379310344827586,0,"Texas",29,1985
2,8,19.6338659099982,23379.9415453059,42.4826169349313,0,1,0,0,0,0,0,1,0,0,0.379310344827586,0,"Texas",29,1986
2,7,19.003347793186,22982.0433556354,42.4826169349313,0,1,0,0,0,0,0,0,1,0,0.379310344827586,1,"Texas",29,1987
1,9,19.8900527165006,23361.201282262,42.4826169349313,0,1,0,0,0,0,0,0,0,1,0.379310344827586,1,"Texas",29,1988
3,15,20.9332609154342,23708.7409287631,40.9000070340113,0,0,1,0,0,0,1,0,0,0,0.310344827586207,1,"Texas",29,1989
2,8,19.5279669058875,24029.0011099759,40.9000070340113,0,0,1,0,0,0,0,1,0,0,0.310344827586207,1,"Texas",29,1990
2,17,19.9827805419608,23746.779020494,40.9000070340113,0,0,1,0,0,0,0,0,1,0,0.310344827586207,0,"Texas",29,1991
4,16,21.1860317989124,24313.4734883553,40.9000070340113,0,0,1,0,0,0,0,0,0,1,0.310344827586207,0,"Texas",29,1992
0,9,20.132985405253,24348.7779294159,42.5417329099879,0,0,0,1,1,0,1,0,0,0,0.6875,1,"Texas",32,1993
2,9,20.7244786934086,24560.8825127869,42.5417329099879,0,0,0,1,1,0,0,1,0,0,0.6875,1,"Texas",32,1994
1,17,21.6980259423142,24855.6949432453,42.5417329099879,0,0,0,1,1,0,0,0,1,0,0.59375,0,"Texas",32,1995
1,10,19.8245942025297,25425.4003926332,42.5417329099879,0,0,0,1,1,0,0,0,0,1,0.59375,0,"Texas",32,1996
1,4,18.9065334467768,26534.5326213991,46.2502935069517,0,0,0,0,0,0,1,0,0,0,0.53125,0,"Texas",32,1997
4,8,19.5841074538191,27860.27759511,46.2502935069517,0,0,0,0,0,0,0,1,0,0,0.53125,0,"Texas",32,1998
3,11,20.136558503001,28409.4971042455,46.2502935069517,0,0,0,0,0,0,0,0,1,0,0.53125,0,"Texas",32,1999
1,6,20.9453639098024,29647.1923997061,46.2502935069517,0,0,0,0,0,0,0,0,0,1,0.53125,0,"Texas",32,2000
2,8,21.7214736913819,29560.4792555791,44.7136477678098,0,0,0,0,0,1,1,0,0,0,0.46875,0,"Texas",32,2001
3,8,20.2612303773499,28692.980078829,44.7136477678098,0,0,0,0,0,1,0,1,0,0,0.46875,1,"Texas",32,2002
2,5,21.0959411225169,28422.7713782913,44.7136477678098,0,0,0,0,0,1,0,0,1,0,0.46875,1,"Texas",32,2003
0,3,19.6071603908231,28837.3400954405,44.7136477678098,0,0,0,0,0,1,0,0,0,1,0.46875,1,"Texas",32,2004
0,0,0,18598.9045311421,28.3741402951259,1,0,0,0,0,0,1,0,0,0,1,0,"Utah",4,1981
0,0,0,18641.0165148653,28.3741402951259,1,0,0,0,0,0,0,1,0,0,1,0,"Utah",4,1982
1,1,15.5047134388906,19085.8746966988,28.3741402951259,1,0,0,0,0,0,0,0,1,0,1,0,"Utah",4,1983
1,0,0,19846.0624790854,28.3741402951259,1,0,0,0,0,0,0,0,0,1,1,0,"Utah",4,1984
0,0,0,20181.1230342631,27.3115785219026,0,1,0,0,0,0,1,0,0,0,1,1,"Utah",5,1985
1,0,0,20438.1282299229,27.3115785219026,0,1,0,0,0,0,0,1,0,0,1,1,"Utah",5,1986
0,1,16.5785450674732,20204.5174134774,27.3115785219026,0,1,0,0,0,0,0,0,1,0,0.8,1,"Utah",5,1987
0,1,16.5366459986771,20110.4162288506,27.3115785219026,0,1,0,0,0,0,0,0,0,1,0.8,1,"Utah",5,1988
1,0,0,20356.5883406761,26.5089730388005,0,0,1,0,0,0,1,0,0,0,0.8,1,"Utah",5,1989
0,1,15.7437772718238,20569.2834208673,26.5089730388005,0,0,1,0,0,0,0,1,0,0,0.8,1,"Utah",5,1990
0,0,0,20519.4525493478,26.5089730388005,0,0,1,0,0,0,0,0,1,0,0.6,1,"Utah",5,1991
0,0,0,20713.8442368831,26.5089730388005,0,0,1,0,0,0,0,0,0,1,0.6,1,"Utah",5,1992
0,1,16.7429613242732,20919.3542406096,31.2461750148124,0,0,0,1,1,0,1,0,0,0,0.4,0,"Utah",5,1993
0,1,16.311680400023,21369.985169942,31.2461750148124,0,0,0,1,1,0,0,1,0,0,0.4,0,"Utah",5,1994
0,1,17.5369132037938,21867.6550326267,31.2461750148124,0,0,0,1,1,0,0,0,1,0,0.2,0,"Utah",5,1995
0,0,0,22447.6426258799,31.2461750148124,0,0,0,1,1,0,0,0,0,1,0.2,0,"Utah",5,1996
0,0,0,23145.8472321772,35.6130194116209,0,0,0,0,0,0,1,0,0,0,0,0,"Utah",5,1997
0,0,0,24013.3746004347,35.6130194116209,0,0,0,0,0,0,0,1,0,0,0,0,"Utah",5,1998
1,0,0,24234.8482756165,35.6130194116209,0,0,0,0,0,0,0,0,1,0,0,0,"Utah",5,1999
0,0,0,25003.0371397878,35.6130194116209,0,0,0,0,0,0,0,0,0,1,0,0,"Utah",5,2000
0,0,0,25164.2854917572,34.1671425451465,0,0,0,0,0,1,1,0,0,0,0.8,0,"Utah",5,2001
0,1,16.1180956509583,24897.5249580708,34.1671425451465,0,0,0,0,0,1,0,1,0,0,0.8,1,"Utah",5,2002
0,0,0,24662.4392447185,34.1671425451465,0,0,0,0,0,1,0,0,1,0,1,1,"Utah",5,2003
0,0,0,25387.1966353816,34.1671425451465,0,0,0,0,0,1,0,0,0,1,1,1,"Utah",5,2004
0,1,14.4987074077711,19175.4674266593,42.480594967196,1,0,0,0,0,0,1,0,0,0,0.666666666666667,1,"Vermont",3,1981
0,1,14.4391316759876,19296.9766470003,42.480594967196,1,0,0,0,0,0,0,1,0,0,0.666666666666667,1,"Vermont",3,1982
0,0,0,19853.9822572595,42.480594967196,1,0,0,0,0,0,0,0,1,0,0.666666666666667,1,"Vermont",3,1983
1,0,0,20901.9427165679,42.480594967196,1,0,0,0,0,0,0,0,0,1,0.666666666666667,1,"Vermont",3,1984
0,1,15.8337524797667,21721.8422998804,43.9967635830645,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0,"Vermont",3,1985
0,0,0,22753.5295509504,43.9967635830645,0,1,0,0,0,0,0,1,0,0,0.666666666666667,0,"Vermont",3,1986
0,0,0,23611.5852300072,43.9967635830645,0,1,0,0,0,0,0,0,1,0,0.666666666666667,0,"Vermont",3,1987
